2500.0,102.76539532249444,72.4782305318935,-10548.15239221125
5000.0,102.76539532249444,-1491.5428690879512,-25956.491741591097
7500.0,102.76539532249444,-5736.915751770905,-1311.4182019759928
10000.0,102.76539532249444,-5210.577430259652,-7446.380558871812
12500.0,102.76539532249444,-4445.539243568473,-15310.873525854706
15000.0,102.76539532249444,-4686.6152703095095,-1329.7863126216857
17500.0,102.76539532249444,-5322.512787014244,-3522.5979780763832
20000.0,102.76539532249444,-2132.3858371359865,-4103.630051007092
22500.0,102.76539532249444,-5772.553537380192,-6765.676465643561
25000.0,102.76539532249444,-7495.701505544632,-2045.4120710807572
27500.0,102.76539532249444,-7348.778526983957,-4665.39347811496
30000.0,102.76539532249444,-6050.818810662185,-15118.440880047343
32500.0,102.76539532249444,-11102.976881124165,-9489.316924575505
35000.0,102.76539532249444,-9597.031701882272,-8625.985491071635
37500.0,102.76539532249444,-10683.383644374979,-6031.582334739046
40000.0,102.76539532249444,-8129.488056734626,-7884.5499867745575
42500.0,102.76539532249444,-9474.677536995267,-6466.786782347424
45000.0,102.76539532249444,-8255.429944876905,-8280.05422438498
47500.0,102.76539532249444,-9541.97477169718,-10845.185467749861
50000.0,102.76539532249444,-9962.125131228586,-8220.892183753696
52500.0,102.76539532249444,-11805.80096754684,-16805.791618351137
55000.0,102.76539532249444,-9341.973839070517,-8210.676329301237
57500.0,102.76539532249444,-7879.548761736519,-8363.175775692447
60000.0,102.76539532249444,-5506.376275027315,-6995.103951448301
62500.0,102.76539532249444,-7840.274686181372,-22218.466184285837
65000.0,102.76539532249444,-6541.02859853798,-8272.284176824014
67500.0,102.76539532249444,-9082.09316712974,-4086.7291051162815
70000.0,102.76539532249444,-20097.83255906318,-14097.130379063916
72500.0,102.76539532249444,-19501.900985447304,-7400.411440857587
75000.0,102.76539532249444,-19401.780227429284,-10264.763570559058
77500.0,102.76539532249444,-18626.251090655078,-10743.046812846493
80000.0,102.76539532249444,-7629.82813322743,-10408.353010487728
82500.0,102.76539532249444,-5334.88102636358,-8587.077558933868
85000.0,102.76539532249444,-7769.4164671148055,-81116.55238953198
87500.0,102.76539532249444,-11959.096108140391,-11045.262979302031
90000.0,102.76539532249444,-11900.85678070044,-7780.068848463745
92500.0,102.76539532249444,-10298.141866888516,-7831.635474349523
95000.0,102.76539532249444,-10049.480518012528,-9443.50125750407
97500.0,102.76539532249444,-8681.901994606782,-6040.712803580034
100000.0,102.76539532249444,-10464.690225228547,-8948.947416045903
102500.0,102.76539532249444,-9009.82456207302,-3875.922905092706
105000.0,102.76539532249444,-10774.97101173188,-5774.8795527827215
107500.0,102.76539532249444,-11109.145215178825,-9603.865111228988
110000.0,102.76539532249444,-9298.932569119444,-13335.210215255156
112500.0,102.76539532249444,-19113.414623321405,-4455.58962669672
115000.0,102.76539532249444,-17822.48030444343,-6792.093969803769
