1000.0,13.357832110449088,7.827778382312973,8.081503170917276
2000.0,16.678704207744158,8.798765078726573,9.712487937632252
3000.0,17.226279374351726,9.578859454739867,9.775267333639494
4000.0,18.229663785477165,11.172052415336074,13.050760875321288
5000.0,18.229663785477165,12.405109314626024,12.928968820798616
6000.0,19.982730211105082,12.52352806153198,10.949356660676132
7000.0,21.43446602111653,12.381386538088844,19.171949811525984
8000.0,21.43446602111653,15.952664603451414,14.642791110259424
9000.0,24.462711164323263,14.363652398247941,23.279619798961807
10000.0,24.462711164323263,15.131971851817363,17.625455006434354
11000.0,39.46487111392635,17.822635322850694,21.636796476727756
12000.0,50.881079601301465,20.178317343887905,23.002360684655144
13000.0,50.881079601301465,20.896402694580903,25.62861484131281
14000.0,70.88851003169256,29.208223671631856,19.668995272865864
15000.0,70.88851003169256,23.926603321483125,17.86605363259995
16000.0,70.88851003169256,29.444341408128093,25.031368075691283
17000.0,70.88851003169256,28.921131317801773,33.782870155915454
18000.0,70.88851003169256,24.83013330573842,38.7173267646914
19000.0,70.88851003169256,27.07433262533246,31.61051399497783
20000.0,70.88851003169256,31.943872656374587,43.91518735271934
21000.0,70.88851003169256,35.15204412819279,49.24647076353806
22000.0,70.88851003169256,33.81622643479365,41.62136309685421
23000.0,70.88851003169256,40.65209917607281,34.984286834131645
24000.0,70.88851003169256,38.98198010567038,52.06801674339132
25000.0,74.34769437209472,53.36063899506625,27.787958917834043
26000.0,74.34769437209472,49.084597551439074,44.65468670836619
27000.0,85.82847174684431,45.334226533971666,48.045113780994726
28000.0,91.83414364240016,47.27939889014626,36.3008188528713
29000.0,91.83414364240016,42.061294033814185,47.211890835538476
30000.0,91.83414364240016,47.28741872637111,49.81881098451646
31000.0,91.83414364240016,57.72741904559648,49.656767395117775
32000.0,91.83414364240016,52.858087852348966,56.0711854911328
33000.0,91.83414364240016,48.56698688191027,45.783528580861464
34000.0,91.83414364240016,61.06327136983265,44.313078771304255
35000.0,91.83414364240016,55.96297396590366,45.161486044147466
36000.0,97.38800923722881,57.65593860748021,41.01869932232832
37000.0,97.38800923722881,56.93996034419848,64.90942013277146
38000.0,97.38800923722881,50.239042183499706,63.37193655801501
39000.0,97.38800923722881,44.47861765832946,61.99975291386041
40000.0,97.38800923722881,57.38560799886866,66.55112274783633
41000.0,97.38800923722881,54.84624063269947,59.53148970289008
42000.0,97.38800923722881,53.06962910257003,58.52929195286356
43000.0,97.38800923722881,58.66929841217426,66.67113275723912
44000.0,111.01485867359447,59.65573114466126,57.62283016737406
45000.0,111.01485867359447,52.27158245432641,65.44417040900267
46000.0,111.01485867359447,59.852244596320965,44.13692323023861
47000.0,111.01485867359447,58.26556956732063,61.23122330689631
48000.0,111.01485867359447,54.549671279404855,53.622945486415404
49000.0,121.79188155025764,56.25698522230988,58.69714357765391
50000.0,121.79188155025764,49.16733281122521,60.588524350974446
51000.0,121.79188155025764,58.40627949772969,63.41512086501409
52000.0,121.79188155025764,67.96870495030612,67.86914679227102
53000.0,121.79188155025764,61.80537539645811,49.93960887087745
54000.0,121.79188155025764,54.75240644074815,48.225391229136726
55000.0,121.79188155025764,52.070348584534656,59.61795256216344
56000.0,121.79188155025764,64.32903932793343,53.33859428254107
57000.0,121.79188155025764,57.015518242860864,60.07215013427774
58000.0,121.79188155025764,64.75928358568635,56.365437256365865
59000.0,121.79188155025764,70.50587432942675,61.89829220471497
60000.0,121.79188155025764,63.57374957436666,68.00517217102404
61000.0,121.79188155025764,56.5806647068297,47.58303966117849
62000.0,121.79188155025764,58.46386448966193,67.2616490677902
63000.0,121.79188155025764,59.877982477470354,63.94244646200294
64000.0,121.79188155025764,70.21643273877866,63.793183039989955
65000.0,121.79188155025764,61.73833713580912,77.54531406568185
66000.0,121.79188155025764,63.129174193091025,53.40448138890987
67000.0,121.79188155025764,69.15860476305694,65.33413793762942
68000.0,121.79188155025764,70.96322376887329,53.153159714088005
69000.0,121.79188155025764,60.57024757920168,58.787796748201366
70000.0,121.79188155025764,59.86374137283157,48.22964879797277
